algorithm,name,score,pred_label,true_label
scibd,mx_887,0.0,0.0,0.0
scibd,mx_888,0.0115507871007642,0.0,0.0
scibd,mx_889,0.4556926751050986,0.0,0.0
scibd,mx_890,0.2682849567323189,0.0,0.0
scibd,mx_891,0.0079326111777385,0.0,0.0
scibd,mx_892,0.0,0.0,0.0
scibd,mx_893,0.0,0.0,0.0
scibd,mx_894,0.0955989057304086,0.0,0.0
scibd,mx_895,0.0483959538406891,0.0,0.0
scibd,mx_896,0.004703797280949,0.0,0.0
scibd,mx_897,0.0164389449404991,0.0,0.0
scibd,mx_898,0.1489872945286391,0.0,0.0
scibd,mx_899,0.005318480842031,0.0,0.0
scibd,mx_900,0.7214089504445858,1.0,1.0
scibd,mx_901,1.0,1.0,1.0
scibd,mx_902,0.6606691607856252,1.0,1.0
scibd,mx_903,0.4461951605270714,0.0,1.0
scibd,mx_904,0.7819768993579059,1.0,1.0
scibd,mx_905,0.57484388053876,1.0,1.0
scibd,mx_906,0.6755514464021539,1.0,1.0
scibd,mx_907,0.6331449362626315,1.0,1.0
scibd,mx_908,0.5973246650436843,1.0,1.0
scibd,mx_909,0.5628160309312549,1.0,1.0
scibd,mx_910,0.5087035363252419,1.0,1.0
scibd,mx_911,0.5333293025474388,1.0,1.0
scibd,mx_912,0.8720586048818352,1.0,1.0
scibd,mx_913,0.5752753129436302,1.0,1.0
scibd,mx_914,0.88547312654993,1.0,1.0
scibd,mx_915,0.5524563098754284,1.0,1.0
scibd,mx_916,0.8126750708470847,1.0,1.0
scibd,mx_917,0.5364768675823003,1.0,1.0
scibd,mx_918,0.5462462021402837,1.0,1.0
scibd,mx_919,0.5322833082631238,1.0,1.0
scibd,mx_920,0.8242356555864229,1.0,1.0
scibd,mx_921,0.5288429725948669,1.0,1.0
scibd,mx_922,0.6302346595663059,1.0,1.0
scibd,mx_923,0.7725987483348473,1.0,1.0
scibd,mx_924,0.4169543798409998,0.0,1.0
scibd,mx_925,0.6277740153070985,1.0,1.0
scibd,mx_926,0.4362214178674903,0.0,1.0
scibd,mx_927,0.5726692591443179,1.0,1.0
scibd,mx_928,0.7077838476202812,1.0,1.0
scibd,mx_929,0.5760955582851983,1.0,1.0
scibd,mx_930,0.5739211844402945,1.0,1.0
scibd,mx_931,0.8008128745265396,1.0,1.0
scibd,mx_932,0.9107586394645348,1.0,1.0
scibd,mx_933,0.9002481595035906,1.0,1.0
scibd,mx_934,0.7679653272628174,1.0,1.0
scibd,mx_935,0.6305944681443346,1.0,1.0
scibd,mx_936,0.7425859165952569,1.0,1.0
scibd,mx_937,0.4677744880084133,1.0,1.0
scibd,mx_938,0.8025447140550758,1.0,1.0
scibd,mx_939,0.8649306665373986,1.0,1.0
scibd,mx_940,0.6956896315802004,1.0,1.0
scibd,mx_941,0.5000182702203102,1.0,1.0
scibd,mx_942,0.6297617749487863,1.0,1.0
scibd,mx_943,0.8134259639852114,1.0,1.0
scibd,mx_944,0.848611424035804,1.0,1.0
scibd,mx_945,0.7105230453131113,1.0,1.0
scibd,mx_946,0.5217841445994055,1.0,1.0
scibd,mx_947,0.7407550407316433,1.0,1.0
scibd,mx_948,0.8839117816150791,1.0,1.0
scibd,mx_949,0.5098042116300951,1.0,1.0
scibd,mx_950,0.7847598371940183,1.0,1.0
scibd,mx_951,0.4981288438066643,1.0,1.0
scibd,mx_952,0.7768095714803191,1.0,1.0
scibd,mx_953,0.6362447672861041,1.0,1.0
scibd,mx_954,0.8928025873874593,1.0,1.0
scibd,mx_955,0.8883264319142268,1.0,1.0
scibd,mx_956,0.6228543382488968,1.0,1.0
scibd,mx_957,0.6481331372179507,1.0,1.0
scibd,mx_958,0.8295292971137812,1.0,1.0
scibd,mx_959,0.7954811387278156,1.0,1.0
scibd,mx_960,0.7678260673215904,1.0,1.0
scibd,mx_961,0.6918233033765857,1.0,1.0
scibd,mx_962,0.885568918509876,1.0,1.0
scibd,mx_963,0.9253066221795064,1.0,1.0
scibd,mx_964,0.6764241172308774,1.0,1.0
scibd,mx_965,0.6487597430149833,1.0,1.0
scibd,mx_966,0.7640492406042725,1.0,1.0
scibd,mx_967,0.8885897547007027,1.0,1.0
scibd,mx_968,0.6307617204299785,1.0,1.0
scibd,mx_969,0.9171930586004964,1.0,1.0
scibd,mx_970,0.7801391591743215,1.0,1.0
scibd,mx_971,0.4791271319449833,1.0,1.0
scibd,mx_972,0.6297857188926994,1.0,1.0
scibd,mx_973,0.5268007788403345,1.0,1.0
scibd,mx_974,0.8178593377596324,1.0,1.0
scibd,mx_975,0.3860907556513049,0.0,1.0
scibd,mx_976,0.714878430271549,1.0,1.0
scibd,mx_977,0.887005669832342,1.0,1.0
scibd,mx_978,0.4316571334833013,0.0,1.0
scibd,mx_979,0.9046995734546838,1.0,1.0
scibd,mx_980,0.4460481829706115,0.0,1.0
scibd,mx_981,0.6228223837703389,1.0,1.0
scibd,mx_982,0.6161202399101539,1.0,1.0
scibd,mx_983,0.4338043812390177,0.0,1.0
scibd,mx_984,0.3915649922353922,0.0,1.0
scibd,mx_985,0.6919888713940259,1.0,1.0
scibd,mx_986,0.5463461096431422,1.0,1.0
scibd,mx_987,0.5379252043401157,1.0,1.0
scibd,mx_988,0.7802135987356792,1.0,1.0
scibd,mx_989,0.8817067600153199,1.0,1.0
scibd,mx_990,0.7944211248272804,1.0,1.0
scibd,mx_991,0.8602840760011098,1.0,1.0
scibd,mx_992,0.1798003024256761,0.0,1.0
scibd,mx_993,0.8481108233415827,1.0,1.0
scibd,mx_994,0.7833664670662671,1.0,1.0
scibd,mx_995,0.6517814421972596,1.0,1.0
scibd,mx_996,0.6826161067529707,1.0,1.0
scibd,mx_997,0.5618796953554375,1.0,1.0
scibd,mx_998,0.6505497610597406,1.0,1.0
scibd,mx_999,0.8793112780894414,1.0,1.0
doubletdetection,mx_0,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_1,0.053277016367897,0.0,0.0
doubletdetection,mx_2,0.7780959159793189,0.0,0.0
doubletdetection,mx_3,0.2782364624992637,0.0,0.0
doubletdetection,mx_4,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_5,0.053277016367897,0.0,0.0
doubletdetection,mx_6,0.0,0.0,0.0
doubletdetection,mx_7,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_8,0.0087153147174993,0.0,0.0
doubletdetection,mx_9,0.7780959159793189,0.0,0.0
doubletdetection,mx_10,0.0080644860681988,0.0,0.0
doubletdetection,mx_11,0.1520936404864974,0.0,0.0
doubletdetection,mx_12,0.0118230468704907,0.0,0.0
doubletdetection,mx_13,0.0005665595806657,0.0,0.0
doubletdetection,mx_14,0.0005665595806657,0.0,0.0
doubletdetection,mx_15,0.0064877986325695,0.0,0.0
doubletdetection,mx_16,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_17,0.000634251265771,0.0,0.0
doubletdetection,mx_18,0.053277016367897,0.0,0.0
doubletdetection,mx_19,4.646496513788539e-05,0.0,0.0
doubletdetection,mx_20,0.1429892346400613,0.0,0.0
doubletdetection,mx_21,0.0067830783220661,0.0,0.0
doubletdetection,mx_22,0.0156697559330272,0.0,0.0
doubletdetection,mx_23,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_26,0.0340588911504051,0.0,0.0
doubletdetection,mx_27,0.0007386785426438,0.0,0.0
doubletdetection,mx_28,0.053277016367897,0.0,0.0
doubletdetection,mx_29,1.2784511204583056,0.0,0.0
doubletdetection,mx_30,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_31,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_32,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_33,0.7780959159793189,0.0,0.0
doubletdetection,mx_34,0.0308990319724681,0.0,0.0
doubletdetection,mx_35,3.686716427447675,0.0,0.0
doubletdetection,mx_36,0.7780959159793189,0.0,0.0
doubletdetection,mx_37,0.0005665595806657,0.0,0.0
doubletdetection,mx_38,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_39,0.3211793038640056,0.0,0.0
doubletdetection,mx_41,0.3014419524125583,0.0,0.0
doubletdetection,mx_43,0.0080644860681988,0.0,0.0
doubletdetection,mx_44,0.2448035249218115,0.0,0.0
doubletdetection,mx_45,0.0282876957331689,0.0,0.0
doubletdetection,mx_46,0.2733206762930674,0.0,0.0
doubletdetection,mx_47,0.0002079293394379,0.0,0.0
doubletdetection,mx_48,0.0118230468704907,0.0,0.0
doubletdetection,mx_49,0.0299106646942149,0.0,0.0
doubletdetection,mx_50,0.3076285796883129,0.0,0.0
doubletdetection,mx_51,0.0520337687860244,0.0,0.0
doubletdetection,mx_52,0.0005665595806657,0.0,0.0
doubletdetection,mx_53,0.0080644860681988,0.0,0.0
doubletdetection,mx_54,0.0353670317358494,0.0,0.0
doubletdetection,mx_55,0.6401619170885179,0.0,0.0
doubletdetection,mx_56,1.2784511204583056,0.0,0.0
doubletdetection,mx_57,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_60,0.3211793038640056,0.0,0.0
doubletdetection,mx_61,0.0035562285300746,0.0,0.0
doubletdetection,mx_62,0.053277016367897,0.0,0.0
doubletdetection,mx_63,0.0325685538992907,0.0,0.0
doubletdetection,mx_64,0.1429892346400613,0.0,0.0
doubletdetection,mx_65,0.3211793038640056,0.0,0.0
doubletdetection,mx_66,0.1429892346400613,0.0,0.0
doubletdetection,mx_67,0.3076285796883129,0.0,0.0
doubletdetection,mx_68,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_69,0.053277016367897,0.0,0.0
doubletdetection,mx_70,0.0032770586686094,0.0,0.0
doubletdetection,mx_71,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_72,0.3010354847499564,0.0,0.0
doubletdetection,mx_73,0.3076285796883129,0.0,0.0
doubletdetection,mx_74,0.0066212994464712,0.0,0.0
doubletdetection,mx_75,0.053277016367897,0.0,0.0
doubletdetection,mx_76,1.2784511204583056,0.0,0.0
doubletdetection,mx_77,0.2899119465857003,0.0,0.0
doubletdetection,mx_78,0.0032656283796211,0.0,0.0
doubletdetection,mx_79,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_80,0.0005665595806657,0.0,0.0
doubletdetection,mx_81,0.3076285796883129,0.0,0.0
doubletdetection,mx_82,0.0168467043725448,0.0,0.0
doubletdetection,mx_83,0.0005665595806657,0.0,0.0
doubletdetection,mx_84,0.7780959159793189,0.0,0.0
doubletdetection,mx_85,0.0005665595806657,0.0,0.0
doubletdetection,mx_86,0.053277016367897,0.0,0.0
doubletdetection,mx_87,0.7780959159793189,0.0,0.0
doubletdetection,mx_88,0.3211793038640056,0.0,0.0
doubletdetection,mx_89,0.053277016367897,0.0,0.0
doubletdetection,mx_90,3.686716427447675,0.0,0.0
doubletdetection,mx_91,0.7780959159793189,0.0,0.0
doubletdetection,mx_92,0.0066212994464712,0.0,0.0
doubletdetection,mx_94,0.6727925444107745,0.0,0.0
doubletdetection,mx_95,0.0080644860681988,0.0,0.0
doubletdetection,mx_96,0.189885182065232,0.0,0.0
doubletdetection,mx_97,0.0,0.0,0.0
doubletdetection,mx_98,0.0080644860681988,0.0,0.0
doubletdetection,mx_99,0.0087153147174993,0.0,0.0
doubletdetection,mx_100,0.2933309350610055,0.0,0.0
doubletdetection,mx_101,3.4798037676588267,0.0,0.0
doubletdetection,mx_102,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_103,0.0005665595806657,0.0,0.0
doubletdetection,mx_104,1.2784511204583056,0.0,0.0
doubletdetection,mx_105,0.0005665595806657,0.0,0.0
doubletdetection,mx_106,0.0005665595806657,0.0,0.0
doubletdetection,mx_107,0.6401619170885179,0.0,0.0
doubletdetection,mx_108,0.3076285796883129,0.0,0.0
doubletdetection,mx_109,0.0719410534085922,0.0,0.0
doubletdetection,mx_110,0.0002079293394379,0.0,0.0
doubletdetection,mx_111,0.0005665595806657,0.0,0.0
doubletdetection,mx_112,0.0066212994464712,0.0,0.0
doubletdetection,mx_113,0.0167238105932538,0.0,0.0
doubletdetection,mx_114,0.266435923239107,0.0,0.0
doubletdetection,mx_115,0.053277016367897,0.0,0.0
doubletdetection,mx_116,0.0246431178725809,0.0,0.0
doubletdetection,mx_117,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_118,0.006486702183317,0.0,0.0
doubletdetection,mx_119,0.053277016367897,0.0,0.0
doubletdetection,mx_120,0.0479594475606967,0.0,0.0
doubletdetection,mx_121,0.053277016367897,0.0,0.0
doubletdetection,mx_122,0.053277016367897,0.0,0.0
doubletdetection,mx_123,0.3076285796883129,0.0,0.0
doubletdetection,mx_124,0.3076285796883129,0.0,0.0
doubletdetection,mx_125,0.053277016367897,0.0,0.0
doubletdetection,mx_126,0.3211793038640056,0.0,0.0
doubletdetection,mx_127,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_128,0.0005665595806657,0.0,0.0
doubletdetection,mx_129,0.053277016367897,0.0,0.0
doubletdetection,mx_130,0.0080644860681988,0.0,0.0
doubletdetection,mx_132,0.053277016367897,0.0,0.0
doubletdetection,mx_133,0.155921773951158,0.0,0.0
doubletdetection,mx_134,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_135,0.0263075266855762,0.0,0.0
doubletdetection,mx_136,0.0080644860681988,0.0,0.0
doubletdetection,mx_137,3.4798037676588267,0.0,0.0
doubletdetection,mx_138,0.0543948934717245,0.0,0.0
doubletdetection,mx_139,0.3076285796883129,0.0,0.0
doubletdetection,mx_140,0.3076285796883129,0.0,0.0
doubletdetection,mx_141,0.7780959159793189,0.0,0.0
doubletdetection,mx_142,0.3211793038640056,0.0,0.0
doubletdetection,mx_143,0.053277016367897,0.0,0.0
doubletdetection,mx_144,0.1429892346400613,0.0,0.0
doubletdetection,mx_145,0.053277016367897,0.0,0.0
doubletdetection,mx_146,0.3076285796883129,0.0,0.0
doubletdetection,mx_147,0.0543656470794155,0.0,0.0
doubletdetection,mx_148,0.0080644860681988,0.0,0.0
doubletdetection,mx_149,0.2868790790053986,0.0,0.0
doubletdetection,mx_150,0.6401619170885179,0.0,0.0
doubletdetection,mx_151,0.3475973781056689,0.0,0.0
doubletdetection,mx_152,0.0118988029307054,0.0,0.0
doubletdetection,mx_153,0.3211793038640056,0.0,0.0
doubletdetection,mx_154,0.053277016367897,0.0,0.0
doubletdetection,mx_155,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_156,3.686716427447675,0.0,0.0
doubletdetection,mx_157,0.053277016367897,0.0,0.0
doubletdetection,mx_158,0.0032093669835041,0.0,0.0
doubletdetection,mx_159,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_160,0.3076285796883129,0.0,0.0
doubletdetection,mx_161,0.053277016367897,0.0,0.0
doubletdetection,mx_162,0.0196529523995393,0.0,0.0
doubletdetection,mx_163,0.0007386785426438,0.0,0.0
doubletdetection,mx_164,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_165,3.4798037676588267,0.0,0.0
doubletdetection,mx_166,0.0087153147174993,0.0,0.0
doubletdetection,mx_167,0.0168467043725448,0.0,0.0
doubletdetection,mx_168,0.0,0.0,0.0
doubletdetection,mx_169,0.053277016367897,0.0,0.0
doubletdetection,mx_170,0.0080644860681988,0.0,0.0
doubletdetection,mx_171,0.2737506808728305,0.0,0.0
doubletdetection,mx_172,0.0018098071625384,0.0,0.0
doubletdetection,mx_173,6.367511269604936,0.0,0.0
doubletdetection,mx_174,0.7780959159793189,0.0,0.0
doubletdetection,mx_175,0.7780959159793189,0.0,0.0
doubletdetection,mx_176,0.0080644860681988,0.0,0.0
doubletdetection,mx_177,0.053277016367897,0.0,0.0
doubletdetection,mx_178,0.3014643908102195,0.0,0.0
doubletdetection,mx_179,0.0007386785426438,0.0,0.0
doubletdetection,mx_180,0.0080644860681988,0.0,0.0
doubletdetection,mx_181,1.2784511204583056,0.0,0.0
doubletdetection,mx_182,0.053277016367897,0.0,0.0
doubletdetection,mx_183,0.3211793038640056,0.0,0.0
doubletdetection,mx_184,0.053277016367897,0.0,0.0
doubletdetection,mx_185,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_186,0.0005665595806657,0.0,0.0
doubletdetection,mx_187,1.0443370015316091,0.0,0.0
doubletdetection,mx_188,0.5007973152334821,0.0,0.0
doubletdetection,mx_189,1.0443370015316091,0.0,0.0
doubletdetection,mx_190,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_191,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_192,0.053277016367897,0.0,0.0
doubletdetection,mx_193,0.3076285796883129,0.0,0.0
doubletdetection,mx_194,0.0068480512158581,0.0,0.0
doubletdetection,mx_195,0.0080644860681988,0.0,0.0
doubletdetection,mx_196,0.3211793038640056,0.0,0.0
doubletdetection,mx_197,0.0005665595806657,0.0,0.0
doubletdetection,mx_198,0.3076285796883129,0.0,0.0
doubletdetection,mx_199,0.053277016367897,0.0,0.0
doubletdetection,mx_200,0.0005665595806657,0.0,0.0
doubletdetection,mx_202,0.0532753940258364,0.0,0.0
doubletdetection,mx_203,0.0362497150589946,0.0,0.0
doubletdetection,mx_204,0.0520337687860244,0.0,0.0
doubletdetection,mx_205,0.0067803595307528,0.0,0.0
doubletdetection,mx_206,0.053277016367897,0.0,0.0
doubletdetection,mx_207,3.686716427447675,0.0,0.0
doubletdetection,mx_208,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_209,0.1161410634018302,0.0,0.0
doubletdetection,mx_210,0.7780959159793189,0.0,0.0
doubletdetection,mx_211,0.0396151883292104,0.0,0.0
doubletdetection,mx_212,0.0080644860681988,0.0,0.0
doubletdetection,mx_213,0.0065536077613659,0.0,0.0
doubletdetection,mx_214,0.0069122380025938,0.0,0.0
doubletdetection,mx_216,0.025631767918427,0.0,0.0
doubletdetection,mx_217,0.0004637851875159,0.0,0.0
doubletdetection,mx_218,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_219,0.1969479602047531,0.0,0.0
doubletdetection,mx_220,0.0005665595806657,0.0,0.0
doubletdetection,mx_221,0.3211793038640056,0.0,0.0
doubletdetection,mx_222,1.2784511204583056,0.0,0.0
doubletdetection,mx_223,3.4798037676588267,0.0,0.0
doubletdetection,mx_224,0.053277016367897,0.0,0.0
doubletdetection,mx_225,0.0005665595806657,0.0,0.0
doubletdetection,mx_226,0.0005665595806657,0.0,0.0
doubletdetection,mx_227,0.2782364624992637,0.0,0.0
doubletdetection,mx_228,0.0175383007671853,0.0,0.0
doubletdetection,mx_229,0.053277016367897,0.0,0.0
doubletdetection,mx_230,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_231,0.0584787637919166,0.0,0.0
doubletdetection,mx_232,0.0018098071625384,0.0,0.0
doubletdetection,mx_233,0.0412264379734766,0.0,0.0
doubletdetection,mx_234,0.0091262088803733,0.0,0.0
doubletdetection,mx_235,0.3211793038640056,0.0,0.0
doubletdetection,mx_236,0.6401619170885179,0.0,0.0
doubletdetection,mx_237,0.0362497150589946,0.0,0.0
doubletdetection,mx_238,0.006421729289525,0.0,0.0
doubletdetection,mx_239,0.1429892346400613,0.0,0.0
doubletdetection,mx_240,1.2784511204583056,0.0,0.0
doubletdetection,mx_241,0.0118230468704907,0.0,0.0
doubletdetection,mx_242,28.171719319454887,0.0,0.0
doubletdetection,mx_243,0.0520337687860244,0.0,0.0
doubletdetection,mx_244,0.0003414301533395,0.0,0.0
doubletdetection,mx_245,0.0080644860681988,0.0,0.0
doubletdetection,mx_246,0.0005665595806657,0.0,0.0
doubletdetection,mx_248,5.74826700108943,0.0,0.0
doubletdetection,mx_249,0.0543948934717245,0.0,0.0
doubletdetection,mx_250,0.3211793038640056,0.0,0.0
doubletdetection,mx_251,0.3010354847499564,0.0,0.0
doubletdetection,mx_252,0.7780959159793189,0.0,0.0
doubletdetection,mx_253,0.7780959159793189,0.0,0.0
doubletdetection,mx_254,3.4798037676588267,0.0,0.0
doubletdetection,mx_255,0.0066212994464712,0.0,0.0
doubletdetection,mx_256,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_257,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_258,0.0002063069973772,0.0,0.0
doubletdetection,mx_259,0.0005665595806657,0.0,0.0
doubletdetection,mx_260,0.0080644860681988,0.0,0.0
doubletdetection,mx_261,0.314949165569259,0.0,0.0
doubletdetection,mx_262,0.0118230468704907,0.0,0.0
doubletdetection,mx_263,0.0080644860681988,0.0,0.0
doubletdetection,mx_264,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_265,0.7780959159793189,0.0,0.0
doubletdetection,mx_266,0.053277016367897,0.0,0.0
doubletdetection,mx_267,0.0456233882679502,0.0,0.0
doubletdetection,mx_268,0.3419745420813181,0.0,0.0
doubletdetection,mx_269,3.4798037676588267,0.0,0.0
doubletdetection,mx_270,0.0311115986396868,0.0,0.0
doubletdetection,mx_271,0.2207254999388204,0.0,0.0
doubletdetection,mx_272,0.2154654438575493,0.0,0.0
doubletdetection,mx_273,0.0005665595806657,0.0,0.0
doubletdetection,mx_274,0.3030345039383214,0.0,0.0
doubletdetection,mx_275,0.0323458186948656,0.0,0.0
doubletdetection,mx_276,0.1429892346400613,0.0,0.0
doubletdetection,mx_277,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_278,0.0005665595806657,0.0,0.0
doubletdetection,mx_279,0.7780959159793189,0.0,0.0
doubletdetection,mx_280,0.0095707281153515,0.0,0.0
doubletdetection,mx_281,0.0532753940258364,0.0,0.0
doubletdetection,mx_282,0.0543948934717245,0.0,0.0
doubletdetection,mx_283,0.0156697559330272,0.0,0.0
doubletdetection,mx_284,0.0520337687860244,0.0,0.0
doubletdetection,mx_285,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_286,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_287,0.1429892346400613,0.0,0.0
doubletdetection,mx_288,0.3076285796883129,0.0,0.0
doubletdetection,mx_289,0.7780959159793189,0.0,0.0
doubletdetection,mx_290,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_291,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_292,0.0005665595806657,0.0,0.0
doubletdetection,mx_293,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_294,0.3076285796883129,0.0,0.0
doubletdetection,mx_295,0.3076285796883129,0.0,0.0
doubletdetection,mx_296,0.0007866756902814,0.0,0.0
doubletdetection,mx_298,0.2925341071265711,0.0,0.0
doubletdetection,mx_299,0.1429892346400613,0.0,0.0
doubletdetection,mx_300,3.4798037676588267,0.0,0.0
doubletdetection,mx_301,0.0,0.0,0.0
doubletdetection,mx_302,0.053277016367897,0.0,0.0
doubletdetection,mx_303,0.3076285796883129,0.0,0.0
doubletdetection,mx_304,0.0005665595806657,0.0,0.0
doubletdetection,mx_305,0.0066212994464712,0.0,0.0
doubletdetection,mx_306,0.053277016367897,0.0,0.0
doubletdetection,mx_307,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_308,0.1429892346400613,0.0,0.0
doubletdetection,mx_309,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_310,0.3076285796883129,0.0,0.0
doubletdetection,mx_311,0.0069122380025938,0.0,0.0
doubletdetection,mx_312,0.1429892346400613,0.0,0.0
doubletdetection,mx_313,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_314,0.3076285796883129,0.0,0.0
doubletdetection,mx_315,0.0005665595806657,0.0,0.0
doubletdetection,mx_317,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_318,0.5397896252358442,0.0,0.0
doubletdetection,mx_320,0.0064201069474643,0.0,0.0
doubletdetection,mx_321,0.0005665595806657,0.0,0.0
doubletdetection,mx_322,0.6401619170885179,0.0,0.0
doubletdetection,mx_323,0.0005665595806657,0.0,0.0
doubletdetection,mx_324,0.6401591982972048,0.0,0.0
doubletdetection,mx_325,0.0462079989252025,0.0,0.0
doubletdetection,mx_326,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_327,0.7780959159793189,0.0,0.0
doubletdetection,mx_328,0.0005665595806657,0.0,0.0
doubletdetection,mx_329,0.0003370890199656,0.0,0.0
doubletdetection,mx_330,0.3300974794139544,0.0,0.0
doubletdetection,mx_331,0.0398474266047438,0.0,0.0
doubletdetection,mx_332,0.1429892346400613,0.0,0.0
doubletdetection,mx_333,0.0002079293394379,0.0,0.0
doubletdetection,mx_334,0.0532753940258364,0.0,0.0
doubletdetection,mx_335,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_336,1.2784511204583056,0.0,0.0
doubletdetection,mx_337,1.2784511204583056,0.0,0.0
doubletdetection,mx_338,0.0520337687860244,0.0,0.0
doubletdetection,mx_339,0.7780959159793189,0.0,0.0
doubletdetection,mx_340,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_341,0.0079984167251542,0.0,0.0
doubletdetection,mx_342,0.3211793038640056,0.0,0.0
doubletdetection,mx_343,0.0308990319724681,0.0,0.0
doubletdetection,mx_344,0.6401619170885179,0.0,0.0
doubletdetection,mx_345,0.0017188076462708,0.0,0.0
doubletdetection,mx_346,0.6620430057725641,0.0,0.0
doubletdetection,mx_347,0.7780959159793189,0.0,0.0
doubletdetection,mx_348,0.3076285796883129,0.0,0.0
doubletdetection,mx_349,1.2784511204583056,0.0,0.0
doubletdetection,mx_350,0.053277016367897,0.0,0.0
doubletdetection,mx_351,1.0443370015316091,0.0,0.0
doubletdetection,mx_352,1.0771806162474358,0.0,0.0
doubletdetection,mx_353,0.0118230468704907,0.0,0.0
doubletdetection,mx_354,0.6999616468843476,0.0,0.0
doubletdetection,mx_355,0.0353654093937887,0.0,0.0
doubletdetection,mx_356,0.1119121531021357,0.0,0.0
doubletdetection,mx_357,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_358,0.0005665595806657,0.0,0.0
doubletdetection,mx_359,0.7780959159793189,0.0,0.0
doubletdetection,mx_360,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_361,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_362,0.7780959159793189,0.0,0.0
doubletdetection,mx_363,6.388708140313797,0.0,0.0
doubletdetection,mx_364,3.686716427447675,0.0,0.0
doubletdetection,mx_365,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_366,0.044896943699503,0.0,0.0
doubletdetection,mx_367,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_368,0.1429892346400613,0.0,0.0
doubletdetection,mx_369,0.0005665595806657,0.0,0.0
doubletdetection,mx_370,0.7780959159793189,0.0,0.0
doubletdetection,mx_371,0.3076285796883129,0.0,0.0
doubletdetection,mx_372,0.053277016367897,0.0,0.0
doubletdetection,mx_373,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_374,0.0064877986325695,0.0,0.0
doubletdetection,mx_375,1.2784511204583056,0.0,0.0
doubletdetection,mx_376,0.2702598263244082,0.0,0.0
doubletdetection,mx_377,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_378,0.3076285796883129,0.0,0.0
doubletdetection,mx_379,0.7112147832578427,0.0,0.0
doubletdetection,mx_380,0.0031803988596405,0.0,0.0
doubletdetection,mx_381,0.0005665595806657,0.0,0.0
doubletdetection,mx_382,0.0456233882679502,0.0,0.0
doubletdetection,mx_383,6.368024411453546,0.0,0.0
doubletdetection,mx_384,0.0095707281153515,0.0,0.0
doubletdetection,mx_385,0.0005665595806657,0.0,0.0
doubletdetection,mx_386,0.0118203280791775,0.0,0.0
doubletdetection,mx_387,0.0066212994464712,0.0,0.0
doubletdetection,mx_388,0.0308990319724681,0.0,0.0
doubletdetection,mx_389,0.0005665595806657,0.0,0.0
doubletdetection,mx_390,8.143739392139796,0.0,0.0
doubletdetection,mx_391,4.708214800333151e-05,0.0,0.0
doubletdetection,mx_392,0.0005665595806657,0.0,0.0
doubletdetection,mx_393,0.3076285796883129,0.0,0.0
